N,P,K,temperature,humidity,ph,rainfall,label
0.4,0.492082644,0.074309103,18.86883219,93.24688124,6.157135092000001,119.3936976,orange
0.6,0.266080725,0.105357161,17.34083741,93.04897191,7.1917274,112.7194284,orange
0.579710145,0.328604285,0.058916733,34.90665289,92.87820148,7.418761774,102.1906333,orange
0.588235294,0.418759667,0.049001163,24.53610067,91.90997228,6.488221135,115.9787989,orange
0.507936508,0.401447636,0.109625514,13.8377282,91.74780462,6.044167236,107.9873218,orange
0.310344828,0.236099049,0.079442489,22.3551049,93.52211892,6.010391864,101.5164589,orange
0.351351351,0.27238656,0.05888275,34.74004942,93.12316972,6.949838549,100.1967854,orange
0.428571429,0.285280866,0.094261637,11.54785707,94.14861001,7.907956251,108.82891709999998,orange
0.644444444,0.281089896,0.041638876,23.13338811,91.94670335,7.639788459,104.4224145,orange
0.04,0.277861924,0.067397533,29.98364695,94.55239717,7.53350946,115.3560318,orange
0.529411765,0.135576772,0.089564122,20.87947369,90.93756231,6.251586885,102.4550786,orange
0.311111111,0.455963782,0.076669364,17.24944623,91.13772765,6.543191814,112.50905159999998,orange
0.6,0.396469969,0.061126389,15.83388699,91.68293851,7.651225301,109.7571416,orange
0.235294118,0.166619721,0.057790209,23.01014302,91.11764246,6.708889665,112.6738296,orange
0.361702128,0.34485551,0.114213213,16.39624284,92.18151927,6.625538653,102.944161,orange
0.285714286,0.367300501,0.078396568,24.45132792,93.10527686,6.528354932,109.4711098,orange
0.478873239,0.421030674,0.06105422,31.87859192,91.15248149,6.450640306,105.3437825,orange
0.506493506,0.403753748,0.075283247,31.34920143,91.48247612,7.181907673,109.1549823,orange
0.455882353,0.45412086,0.099924124,18.05142392,90.03969587,7.016482298,111.7793889,orange
0.461538462,0.133784185,0.060736696,30.84835031,92.86773675,6.388617138,107.4142681,orange
0.222222222,0.449918143,0.102375112,22.45616931,91.52781832,7.57125447,118.0069295,orange
0.541666667,0.308095705,0.095107098,13.70319166,90.95589386,7.609348255,106.2944879,orange
0.327586207,0.403432232,0.116086136,20.48954522,93.72485075,7.137136973,111.83919509999998,orange
0.565217391,0.486016116,0.077428588,13.20844373,94.02769434,6.354022554,106.2696156,orange
0.275862069,0.39020744,0.093526869,32.31944397,93.67804556,6.196907944,117.6236473,orange
0.461538462,0.462653846,0.104336416,20.68185224,90.91510525,7.829507245,109.7513927,orange
0.513888889,0.345725541,0.089530205,31.52675982,90.50621806,6.395258356,113.1169398,orange
0.619047619,0.182353541,0.1134932,25.35467646,91.81183218,7.992041984,116.7555937,orange
0.62,0.136368146,0.113485192,17.66545409,91.69865887,6.583411671,110.6857506,orange
0.473684211,0.36820049,0.071169548,12.59093977,91.81668769,6.206053072,119.39167179999998,orange
0.4,0.477710971,0.086542424,11.86631922,93.68394562,6.976997772000001,106.060149,orange
0.277777778,0.33286622,0.046184791,11.03367937,92.22706805,6.562594972,112.7715925,orange
0.5,0.176604172,0.090728156,25.2990432,94.96419851,7.260416405,117.9733424,orange
0.438596491,0.326909416,0.082463687,32.23797837,90.15406807,6.460044777999999,104.7052254,orange
0.29787234,0.374871104,0.111073874,17.68408797,94.35815354,6.699164936,108.0638166,orange
0.552238806,0.446973013,0.106702362,10.2708877,90.19147747,7.401121811,106.69552040000002,orange
0.553191489,0.392461135,0.050843873,17.22034507,94.78797376,6.912033409,108.0054343,orange
0.325,0.471424638,0.043414829,19.667056,90.50096668,7.764040111,100.1737964,orange
0.484848485,0.563620388,0.079566721,10.35609594,93.75652041,7.796034006,101.1456947,orange
0.542857143,0.161829375,0.070329462,27.255435,91.71369387,6.969883482999999,101.139435,orange
0.636363636,0.138362385,0.066311003,34.591784600000004,92.13229786,6.730757538,115.5650287,orange
0.369230769,0.408745854,0.079760472,32.39523995,94.51768464,6.601395755,113.25373,orange
0.205882353,0.457428071,0.089776662,10.16431299,91.22320999,6.465913274,106.362551,orange
0.367346939,0.438168796,0.065077325,21.49118657,93.43949693,6.41354791,101.4819888,orange
0.179487179,0.412077124,0.097321862,16.53460397,94.76759975,6.475275337,110.0447896,orange
0.37037037,0.349267688,0.082722769,31.852069399999994,90.12220323,6.407715561,109.9455062,orange
0.418604651,0.263911953,0.085235498,28.04799508,90.00621688,6.550814117000001,117.1311498,orange
0.618181818,0.208528873,0.073342818,31.75048899,94.59551226,7.36220835,115.1989301,orange
0.338983051,0.426006197,0.075559508,29.07412717,93.27189064,7.36549204,100.7896871,orange
0.5,0.427473592,0.105816494,19.14381903,90.71037456,7.8546243,108.0230792,orange
0.4,0.234272944,0.085039071,16.14820285,91.4448027,7.995848977,107.4287664,orange
0.586206897,0.172256478,0.099920716,34.05296914,92.05811721,6.725600855,116.8020848,orange
0.214285714,0.230030521,0.067126231,34.51423957,90.56151463,7.786725333,118.32719679999998,orange
0.435483871,0.44301704,0.038982231,32.71748548,90.54608254,7.656978112000001,113.328978,orange
0.393939394,0.177136283,0.092513837,25.16296632,92.54736032,7.105904818,114.3117197,orange
0.3,0.167939516,0.05419851,27.68167318,94.47316879,7.199106204,113.9995146,orange
0.555555556,0.318644844,0.11783168,21.35093384,90.9492967,7.871063004,107.0862095,orange
0.46969697,0.556757743,0.078978312,11.69894639,93.25638873,7.566165721,103.2005992,orange
0.340782123,0.443821852,0.282946457,35.21462816,91.49725058,6.7932454170000005,243.0745066,papaya
0.389261745,0.34484275,0.25254734,42.39413392,90.79028064,6.576261427,88.46607497,papaya
0.306122449,0.334712151,0.298003862,38.4191628,91.14220381,6.751452932,119.2653877,papaya
0.248407643,0.423914105,0.293713367,35.33294932,92.11508608,6.560743092999999,235.6133585,papaya
0.215277778,0.43611199,0.252810043,42.92325255,90.07600528,6.938313356,196.2408242,papaya
0.382513661,0.463104575,0.262100622,33.83508569,92.85470152,6.991626158,203.4044028,papaya
0.377777778,0.426989648,0.284144246,33.20258348,92.76437927,6.977700268,197.5282582,papaya
0.232876712,0.479756243,0.286243433,23.48546973,93.71043692,6.833768535,191.7760562,papaya
0.2375,0.449328007,0.31006876,29.33710543,90.81781439,6.739170045,202.0572747,papaya
0.383333333,0.423246851,0.258640146,40.21199348,94.50766912,6.993473247000001,186.6762324,papaya
0.371794872,0.363935453,0.259899412,42.13473976,91.70445386,6.757470637000001,197.402901,papaya
0.371069182,0.353747403,0.298886136,32.86316618,91.4618874,6.8506632320000005,47.271547,papaya
0.271604938,0.432995786,0.308240417,29.80744318,91.38048469,6.74274935,232.7046126,papaya
0.347826087,0.417392412,0.278082536,31.56213762,93.0484859,6.506120752,63.62250788,papaya
0.37704918,0.399141365,0.294464036,36.32268069,93.06134398,6.98992719,141.1736926,papaya
0.343558282,0.402409879,0.271108766,37.13165026,94.60761797,6.69215564,172.47880619999995,papaya
0.312101911,0.375575642,0.286363796,38.4418717,93.63739039,6.544029776,77.71566883,papaya
0.269503546,0.375935399,0.296379176,32.66160599,90.78931681,6.927803911,78.85085502,papaya
0.325301205,0.464525744,0.282310087,27.92765919,91.55594211,6.721835879,149.91075569999995,papaya
0.345454545,0.387707803,0.280982308,39.01793345,91.48815629,6.99223441,105.8841531,papaya
0.270833333,0.378147513,0.294164147,32.51247398,94.65904123,6.704204398,51.07048113,papaya
0.341176471,0.444521619,0.256484825,38.72382798,91.72514851,6.702424548,62.62377075,papaya
0.344632768,0.401752522,0.276395646,43.30204933,92.83405443,6.641098708,110.562229,papaya
0.225165563,0.42881205,0.317349032,27.58548913,90.72526502,6.585346229,238.5008779,papaya
0.25,0.358774378,0.251821041,40.78881819,92.90951393,6.563134737,132.7923586,papaya
0.324137931,0.379555144,0.312129484,23.19451074,91.40301608,6.502289472999999,206.3999208,papaya
0.210526316,0.445373984,0.293291801,32.68067385,92.61715632,6.800321319,248.8592986,papaya
0.255319149,0.423580381,0.264520414,34.28879307,93.61082872,6.721130542999999,127.2509777,papaya
0.374233129,0.360932905,0.276479057,39.30050027,94.16193416,6.574677594,120.9512466,papaya
0.411764706,0.386455478,0.260101999,39.73149053,91.12220596,6.919342407,122.7628653,papaya
0.295302013,0.388259518,0.272996748,39.23342464,91.25589286,6.519779582999999,64.4478499,papaya
0.222222222,0.464647981,0.295609476,27.34734861,94.17756725,6.687088097999999,40.35153141,papaya
0.320512821,0.401989543,0.261310327,40.76998685,92.09278584,6.747975732,209.8678411,papaya
0.242236025,0.472125713,0.307578966,26.26559543,90.79668055,6.65149129,59.49373381,papaya
0.236111111,0.441613884,0.287473002,28.12971499,93.3210737,6.502675132,117.8201907,papaya
0.27672956,0.40192802,0.305834073,34.2804607,90.55561637,6.825371185,98.54047745,papaya
0.213793103,0.419497101,0.290821953,33.7960155,93.00754254,6.99104104,182.026807,papaya
0.365168539,0.428969448,0.294106814,31.53243779,90.87394933,6.5116248410000015,207.0735119,papaya
0.285714286,0.374249142,0.285223369,42.30495821,90.51431779,6.93172108,74.876786,papaya
0.344827586,0.392855812,0.294016016,24.63676897,90.61964344,6.712772332999999,218.2299187,papaya
0.304964539,0.39593853,0.286305939,28.28222883,91.37059792,6.63016515,179.27208069999998,papaya
0.377358491,0.372511238,0.310907419,24.48620746,92.98254537,6.761953186,183.49095,papaya
0.362694301,0.410018704,0.285741636,42.84609252,94.63548176,6.691202286,78.80996390000001,papaya
0.341040462,0.39321266,0.275446539,43.67549305,93.10887229,6.6086676839999985,103.8235658,papaya
0.355029586,0.383922547,0.274202145,42.07213781,92.92203105,6.840802254,165.7412972,papaya
0.281879195,0.427141307,0.272311906,33.46873719,92.12746225,6.834808347999999,136.8277041,papaya
0.236486486,0.456110311,0.275879623,31.7018373,91.66232213,6.953439161,48.83810592,papaya
0.231292517,0.420930793,0.267471585,41.41968393,90.03863107,6.665024507999999,199.3096432,papaya
0.264705882,0.378821254,0.250691772,42.54744013,94.94482086,6.662875839,214.41038480000003,papaya
0.251612903,0.441627765,0.296203145,28.91842453,94.63676767,6.678695788,63.68794608,papaya
0.272058824,0.365990406,0.25545799,43.08022702,93.90305729,6.54277684,211.8529059,papaya
0.261904762,0.384605914,0.271913655,29.20300896,93.96834049,6.839443833,209.4083305,papaya
0.261538462,0.350256963,0.266053525,41.04224355,91.37258067,6.805277038,181.527598,papaya
0.320261438,0.416588022,0.296196477,25.62446619,93.18240298,6.762522087000001,97.26336657,papaya
0.25974026,0.435281176,0.27937715,35.32876402,91.06138506,6.678449317999999,163.9069365,papaya
0.402366864,0.414588367,0.29570961,24.42561272,92.27749066,6.577192175,63.35298768,papaya
0.337837838,0.356084049,0.299885605,31.18298415,90.21646909,6.734005647999999,54.01872359,papaya
0.365168539,0.434832347,0.288668471,31.88342554,91.3256535,6.524459342,79.27201575,papaya
0.294117647,0.352686245,0.25951171,42.93368602,91.1756748,6.501521192,246.36132680000003,papaya
0.293706294,0.427026502,0.290145876,23.11407669,94.31994776,6.758479569,231.5153161,papaya
0.316129032,0.420257575,0.300392769,24.87212063,93.90560147,6.676578778,135.16945249999998,papaya
0.347058824,0.40165712,0.263848788,43.36051537,93.35191636,6.941496806,114.778071,papaya
0.375,0.439958751,0.285567873,26.83054058,90.75379971,6.864143752,144.66564440000005,papaya
0.374331551,0.440916745,0.296217441,30.42012134,93.12659793,6.583528529,75.95295,papaya
0.381818182,0.382714894,0.299070612,28.64555584,93.22642604,6.751747609,115.8163936,papaya
0.264900662,0.445991864,0.271708868,32.50037548,93.47888842,6.893509446,71.73759526,papaya
0.368421053,0.384011501,0.266410866,43.03714283,94.6428898,6.720744449,41.5856585,papaya
0.296052632,0.423025007,0.289165391,30.10773379,90.34546355,6.827812549,75.24521981,papaya
0.362637363,0.493943386,0.286057419,23.69212243,93.61055571,6.912299695,87.53393983,papaya
0.312138728,0.43316163,0.287319656,35.67667332,93.30641944,6.586107335,141.3381168,papaya
0.367021277,0.456653715,0.298579003,27.71948962,94.43877142,6.827305908,82.83061083,papaya
0.364130435,0.4465803,0.277382966,35.26824831,92.38282957,6.821774589,149.8488208,papaya
0.302013423,0.448224,0.292003871,23.16855863,90.78821158,6.656458831,161.68920930000004,papaya
0.35443038,0.370131675,0.293223653,33.08706051,92.25197542,6.770384816,88.1300769,papaya
0.404624277,0.355967931,0.292960487,37.4620912,90.44967809,6.933809742999999,172.3458448,papaya
0.323529412,0.359513601,0.252145585,38.73218907,94.73613484,6.579441304,218.142147,papaya
0.318471338,0.429869613,0.272738718,32.57720726,92.74889453,6.92791761,93.7942847,papaya
0.333333333,0.358190553,0.287284515,38.38231475,93.10378595,6.985804083,210.2735346,papaya
0.236486486,0.436076189,0.252765628,42.93605359,90.09448142,6.612429546,234.8466111,papaya
0.35978836,0.470492218,0.305164429,25.65492304,92.74501561,6.813383387000001,52.95477913,papaya
0.230215827,0.380388557,0.286365057,37.58899717,91.99740365,6.967759599999999,159.6577388,papaya
0.231884058,0.40558322,0.293502179,29.60718808,93.15642801,6.57398033,62.68710535,papaya
0.305732484,0.461489583,0.284200384,25.34756111,93.02871078,6.803094965,174.40123369999995,papaya
0.242236025,0.466436707,0.308222655,25.9300384,93.02357765,6.964955435,241.8202079,papaya
0.316129032,0.439582743,0.26110913,32.76795887,94.57377401,6.764213299,240.4795923,papaya
0.301886792,0.407075165,0.311729249,29.02328049,90.20396783,6.617703177999999,126.8069869,papaya
0.375,0.425794389,0.27347634,40.00439101,90.17015833,6.52711001,92.11877372,papaya
0.325153374,0.383748174,0.30627723,33.32315744,91.25271223,6.709668804,234.496633,papaya
0.251655629,0.422941743,0.29185918,31.22790131,94.94021378,6.620729882000001,46.44279118,papaya
0.323863636,0.4393074,0.314929239,26.68386496,92.9585411,6.5837604989999985,62.50689682,papaya
0.312883436,0.416955354,0.323810164,24.70528368,90.14732171,6.6764073370000006,108.4103158,papaya
0.337349398,0.438591512,0.253985481,38.2016825,93.97379963,6.751298936,218.09088140000003,papaya
0.313953488,0.426997368,0.285145981,36.56769731,93.79503425,6.867554147000001,104.4218596,papaya
0.3625,0.429507114,0.281867734,26.05375792,93.69111672,6.7424900270000006,240.6863901,papaya
0.354166667,0.450740899,0.303268127,31.29986342,92.76039164,6.986228647000001,54.77830202,papaya
0.269230769,0.382863106,0.290309195,40.10207731,94.35110201,6.979102243,149.1199989,papaya
0.279220779,0.427837387,0.265281468,38.58954491,91.58076549,6.8256647820000005,102.2708231,papaya
0.231788079,0.425901686,0.270025742,41.31330062,91.1508798,6.617066674,239.7427554,papaya
0.329411765,0.390636589,0.29918976,37.03551903,91.79430166,6.551892637999999,188.5181422,papaya
0.25,0.457102365,0.317202001,23.012401800000006,91.07355541,6.598860305,208.3357976,papaya
0.233766234,0.349802219,0.195124159,26.762749300000007,92.86056895,6.4200187170000005,224.5903664,coconut
0.420454545,0.300210368,0.189282772,25.61294367,94.3138837,5.7400545670000005,224.3206759,coconut
0.175675676,0.314147469,0.21048846,28.130115000000004,95.64807631,5.686972967000001,151.0761899,coconut
0.034482759,0.259166882,0.230922379,25.02887163,91.53720922,6.293662362999999,179.8248944,coconut
0.158730159,0.222777856,0.215459255,27.79797651,99.64573002,6.381975465,181.6942283,coconut
0.14,0.152230111,0.204640248,29.25902906,95.11294697,5.5421691389999985,184.7624496,coconut
0.52,0.079237612,0.204214532,27.10134661,93.69979946,5.551963184,150.9502632,coconut
0.507462687,0.101958863,0.187794789,25.84726298,90.92669463,5.8607404810000014,147.8888994,coconut
0.344444444,0.350525419,0.197855006,26.58580443,90.98617591,5.558807063,178.8116076,coconut
0.373134328,0.099452954,0.215287272,28.38503882,99.18843684,5.55771171,189.67113490000003,coconut
0.266666667,0.248493609,0.17777817,28.43647052,91.81320717,5.568365926,145.54144130000003,coconut
0.376811594,0.140305622,0.208584219,28.27298134,96.93649473,6.07071786,198.8234862,coconut
0.402985075,0.11939143,0.205829909,27.00648436,96.46168931,5.627860548999998,144.3331315,coconut
0.435294118,0.237983447,0.191102203,27.63551259,99.34854917,6.38488418,157.91715369999997,coconut
0.279411765,0.199212582,0.212560393,26.29644905,99.65809151,5.6858890660000005,215.9195049,coconut
0,0.240103318,0.212395422,27.1326009,95.23797989,6.234458417000001,204.7206567,coconut
0.402597403,0.279463572,0.174286923,25.56567803,97.61361544,6.443168642000001,199.7936345,coconut
0.155172414,0.226819341,0.21142347,25.94951662,93.40548703,5.842317989,172.0540491,coconut
0.35483871,0.161684325,0.190726594,28.03380598,95.01630593,5.955742971,218.0055713,coconut
0.492063492,0.098153742,0.177549738,29.12859129,91.30924833,5.741367375,157.2388553,coconut
0.485714286,0.095113051,0.194698515,27.0828252,97.00155491,5.948342571,171.7575545,coconut
0.387096774,0.090753415,0.213147809,28.11321494,90.01734526,6.387067562,172.48136409999995,coconut
0.028571429,0.130052477,0.176028698,27.5136304,94.18955816,5.562911913,156.6732553,coconut
0.402597403,0.176538449,0.211367764,27.63834933,95.48763389,5.85971872,205.5463111,coconut
0.212765957,0.136337672,0.185402576,29.01256899,94.01014388,6.282955072999999,150.05003119999995,coconut
0.404494382,0.33926358,0.175233601,26.58413917,95.78923137,6.25449571,171.6262299,coconut
0.4,0.281396024,0.208474138,28.28905147,97.00396405,5.973853124,142.9403233,coconut
0.261904762,0.100516575,0.16628517,28.69164799,96.65248672,6.081568052000001,178.9635457,coconut
0.266666667,0.189935294,0.192290243,29.70931288,96.30484325,6.37466756,209.84539930000003,coconut
0.402439024,0.183850922,0.220386084,27.14865285,96.66355213,6.027707171,149.2433497,coconut
0.31372549,0.093331103,0.193020127,29.28725038,91.95614918,5.868285082000001,132.1491176,coconut
0.432432432,0.164010884,0.207520511,25.06871967,93.31410447,6.205931637999999,134.84190690000003,coconut
0.463414634,0.197393016,0.202530886,26.92449525,91.20106019,5.5707453860000005,194.9022136,coconut
0.170212766,0.089182142,0.213005392,28.27804288,93.64761266,6.095261012999999,171.9457959,coconut
0.370967742,0.088001926,0.213025904,29.18032562,92.73041222,6.025789594,204.9603677,coconut
0.325842697,0.282941436,0.225802664,28.3575072,91.64509299,5.542873799,160.73069909999995,coconut
0.338028169,0.183292316,0.212005442,29.38072512,93.27565685,6.366219551,218.5241851,coconut
0.432432432,0.178061592,0.195462758,25.39241091,98.08951196,5.579845008,218.080385,coconut
0.348837209,0.303719816,0.198803094,26.31270635,98.62048026,5.804965067,208.1181381,coconut
0.2,0.2455422,0.223732428,29.52501367,91.91185319,6.121005506,194.3100272,coconut
0.346153846,0.275578202,0.193328369,28.83214859,92.17170353,6.000248647,145.41723869999996,coconut
0.540540541,0.08001991,0.186791757,28.48444906,97.76865458,5.820978791,160.389421,coconut
0.283333333,0.15333119,0.207607655,28.74013335,93.39676499,5.620733794,156.76508230000005,coconut
0.315789474,0.333301026,0.224934339,25.00872392,95.59224018,6.001936419,165.8092179,coconut
0.411764706,0.14312482,0.198654029,29.8690834,91.14723422,6.305740522000001,192.7678575,coconut
0.52,0.110162087,0.191883216,27.54273211,94.59086121,6.362544111,150.2012138,coconut
0.367816092,0.245333558,0.21888141,26.52166434,98.38227669,5.588655387,144.6261698,coconut
0.12962963,0.208231752,0.209242608,25.03512351,95.89739958,6.182232762000001,174.796583,coconut
0.386666667,0.226051959,0.188465983,29.20394909,95.66997327,5.959493188,211.2506267,coconut
0.409638554,0.197217227,0.223444055,27.05826457,91.10510371,5.677282677999999,224.70069530000004,coconut
0.225806452,0.310033532,0.168745723,26.18552389,96.96637916,5.6121227970000005,135.4186222,coconut
0.272727273,0.251343469,0.19452778,27.59376845,92.48519606,6.206077742000001,162.8432736,coconut
0.111111111,0.256848949,0.225198528,25.76011662,94.65830608,5.764812076,131.24514140000002,coconut
0.282352941,0.300405113,0.215200997,28.87862994,95.11320315,6.203376525,145.0583117,coconut
0.402061856,0.343158367,0.193342058,26.50908611,94.48414544,6.143662699,199.8778403,coconut
0.446153846,0.127245939,0.191001329,26.87037587,91.72546257,6.100429497,214.4128874,coconut
0.163934426,0.305449077,0.18062896,27.57283516,94.90485697,5.7084096010000005,145.9298935,coconut
0,0.325626377,0.201986763,28.05912437,98.3670985,5.868255858,171.65163959999995,coconut
0.432432432,0.153811486,0.202507111,29.51611558,92.56492864,6.461225827000001,131.2116167,coconut
0.46835443,0.140918144,0.204961977,28.96318258,95.16333673,6.165084855,222.803013,coconut
0.263157895,0.357587742,0.186902985,25.09897688,92.36099489,6.047044342,157.7592626,coconut
0.326315789,0.318026993,0.226704059,27.1872282,92.19906776,6.137102505,141.3220576,coconut
0.22972973,0.348712929,0.183896661,29.03065024,90.79093862,5.894027065,205.5720367,coconut
0.023255814,0.17203241,0.195184491,27.754298,95.94643831,5.56222383,131.09000759999998,coconut
0.125,0.187558909,0.185563639,27.31155708,99.96906006,5.832608027999999,201.8258633,coconut
0.2,0.315163733,0.199394346,28.84270971,99.64328526,6.2185718739999984,224.4016682,coconut
0.3375,0.30145363,0.190055207,26.61423461,96.97300803,6.142010637,191.006688,coconut
0.053571429,0.278108848,0.19310117,29.70143197,95.65754365,6.078807239,215.1968037,coconut
0.133333333,0.335277951,0.1815775,25.54759871,91.64194826,5.702484758,212.867626,coconut
0.27027027,0.348346293,0.180707884,26.37978453,91.49882979,5.547594847,167.0470997,coconut
0.366197183,0.24841608,0.183216746,27.45907759,92.90736493,5.836075368,142.1430003,coconut
0.023809524,0.088205859,0.221881235,27.02269204,95.71935435,6.231662767,147.16824590000004,coconut
0.306818182,0.33338722,0.205672417,28.98545306,90.73966792,5.718120393,148.8398374,coconut
0.359375,0.104313339,0.224230442,26.1055118,91.52421214,5.852038202,134.1279669,coconut
0,0.316799932,0.20517261,25.0707247,95.02156793,5.547933273,192.9036306,coconut
0.550724638,0.106101485,0.169517383,25.54963273,96.92786777,6.156259104,191.2996157,coconut
0.396825397,0.180262096,0.173046305,28.56973521,95.67906668,6.436314406,134.83703480000003,coconut
0.519480519,0.079276858,0.206753432,26.07010807,96.7036223,5.981169595,143.533473,coconut
0,0.251595935,0.205431178,25.51791333,94.38420565,6.271952832999999,178.7297725,coconut
0.388059701,0.134430613,0.209578193,25.9490364,94.73860514,6.470465614,144.15711090000005,coconut
0.353535354,0.325035972,0.215587339,28.2974764,95.41122824,6.141502001,182.4482352,coconut
0.240506329,0.334950431,0.198709113,29.56549169,91.40896307,5.826381164,224.83157290000003,coconut
0.402597403,0.171731597,0.20897746,29.69952329,95.21224392,6.342463714,148.30036919999995,coconut
0.236111111,0.357399809,0.178785364,26.14162144,93.28415295,6.071897347,195.4115025,coconut
0.032258065,0.348830106,0.198936703,26.00175125,94.79998418,6.331051715,209.540094,coconut
0.441176471,0.199535967,0.174046159,27.15116142,91.48889469,6.413184638,164.9182225,coconut
0.142857143,0.194873053,0.20615749,28.97318719,98.09861043,5.50158009,213.9011021,coconut
0.276923077,0.164069841,0.222186401,26.13958446,96.38580769,6.338720873,131.3387935,coconut
0.121212121,0.335264357,0.200199079,25.51618488,94.33465411,6.015672239,135.1272491,coconut
0.43956044,0.280047086,0.185256053,27.55821802,99.98187601,5.735364307,174.62564809999995,coconut
0.385714286,0.141220342,0.208470953,27.81132822,97.48410555,6.465906333,154.06212209999995,coconut
0.291666667,0.261095457,0.198305642,25.60033702,99.7240104,5.855457599,165.82487319999996,coconut
0.063829787,0.126909961,0.216365737,26.91641934,99.84671638,6.318552972999999,225.6323656,coconut
0.338461538,0.221668696,0.18436083,29.1797902,90.27214288,6.006784979,188.9252083,coconut
0.415384615,0.124134933,0.193866856,26.44600063,98.29937782,6.008386282999999,221.2258168,coconut
0.349206349,0.11521446,0.209763847,28.43572863,95.8840407,5.665785202,203.9283708,coconut
0.32183908,0.307024039,0.207870379,28.94099669,93.00109012,5.764615485,191.7723087,coconut
0.328571429,0.285889758,0.178197759,26.45488737,93.45042636,5.9014955439999985,149.2220255,coconut
0.486842105,0.077166561,0.221301706,25.79490531,93.84150618,5.779032666,152.42387119999995,coconut
0.256756757,0.317338576,0.187417735,26.93141945,98.80313612,5.67154928,166.5712879,coconut
0.651960784,0.492650654,0.188088351,24.40228894,79.19732001,7.231324765,90.8022356,cotton
0.708333333,0.455143369,0.156300415,23.09595631,84.86275707,6.925412377000001,71.29581071,cotton
0.615384615,0.528293875,0.151333498,23.9656349,76.97696717,7.633437412,90.75616738,cotton
0.655172414,0.49532403,0.18622162,24.88738107,75.62137159,6.827354668,89.76050416,cotton
0.673796791,0.440006107,0.174248762,25.36243778,83.63276077,6.176716425,88.43618918,cotton
0.646153846,0.53364885,0.151478359,24.69457084,81.7358876,6.6287228360000015,78.58494391,cotton
0.649425287,0.476734658,0.159310026,25.0017188,80.53965818,7.256877571,96.32600992,cotton
0.643617021,0.503021317,0.174927708,22.45942937,81.30681027,6.443785385,64.23026638,cotton
0.657608696,0.542689827,0.13456531,23.60564038,79.29573149,7.7232401510000015,72.49800885,cotton
0.611374408,0.562933469,0.175007952,24.58453146,79.12404171,5.947448589,71.94608134,cotton
0.604519774,0.483420849,0.189908917,23.0865933,83.55546146,7.2277455160000015,71.84080724,cotton
0.613065327,0.587064097,0.143844661,23.5000992,83.63488952,6.219469084,79.81328183,cotton
0.725388601,0.492564255,0.130400446,24.1472953,75.88298598,6.021439523,69.91563467,cotton
0.593023256,0.517460843,0.16087346,24.69315538,84.84422454,6.253343655,89.799462,cotton
0.630681818,0.447003829,0.186659084,24.484692000000006,84.44932014,6.1874557989999985,90.94342484,cotton
0.711956522,0.45166462,0.1443056,24.49112609,82.24415809,7.0576933660000005,64.02949379,cotton
0.695876289,0.521339335,0.132001918,23.47986888,81.73049149,6.720449769,86.76287924,cotton
0.609756098,0.521625561,0.152248325,24.18586246,76.04203958,6.4316895060000006,69.08056728,cotton
0.661290323,0.443143794,0.188698423,25.00755095,78.17952126,7.453106264,86.06411872,cotton
0.622340426,0.577364978,0.127068324,25.99237426,77.0543546,7.368258226,89.1188212,cotton
0.668508287,0.43028965,0.185535033,23.66457347,81.69105088,7.352401887,99.36898373,cotton
0.570621469,0.570479191,0.143942483,25.66891439,81.38103349,6.652143699,78.59595817,cotton
0.61849711,0.477022677,0.183660475,22.04612876,84.62978302,6.144631795,86.00758678,cotton
0.613496933,0.479978599,0.170571167,22.4204752,84.55794703,7.318802162000001,93.46595573,cotton
0.675675676,0.458653581,0.163750017,25.03149561,82.21276599,7.954629324,95.0191318,cotton
0.558510638,0.563201993,0.18585743,23.53371386,77.21705554,6.207652157,87.54004943,cotton
0.610778443,0.524092511,0.152769844,22.77076388,82.5993307,6.631005298,81.49543437,cotton
0.648514851,0.507780006,0.1725847,25.49848236,79.9751579,7.306918817000001,67.05961949,cotton
0.735449735,0.465124444,0.121249654,25.248679,83.4630147,5.898293044,86.55517751,cotton
0.662576687,0.462829065,0.159269244,22.78249615,77.51235009,7.238566893,64.61444234,cotton
0.634408602,0.492500615,0.18577987,23.37044424,77.43198948,7.977651226,71.67870701,cotton
0.594444444,0.521122804,0.17587841,24.86560781,78.22080815,5.983075895,79.56866268,cotton
0.618811881,0.593214448,0.135285934,24.14386157,84.51591287,6.785723961,80.36146974,cotton
0.664705882,0.451037985,0.161190632,25.03300222,79.04368718,7.393441155,97.10087029,cotton
0.658291457,0.567331065,0.128893743,23.65724079,84.47601498,6.486068274,88.54479121,cotton
0.642458101,0.536051728,0.127352139,25.54359718,84.09229796,7.175934962,88.94245493,cotton
0.642045455,0.447054346,0.197669772,22.00085141,79.47270984,7.388265887999999,90.42224164,cotton
0.652941176,0.496108067,0.150289118,23.64328417,78.1258666,6.10539819,80.96157332,cotton
0.606557377,0.55228837,0.157035187,23.96436009,78.02763149,6.419536555,84.63148859,cotton
0.655913978,0.541429158,0.137587861,24.65425757,75.6350708,6.307585854,61.82980133,cotton
0.631578947,0.526907808,0.134729779,24.3017998,84.87668973,6.93221485,65.0247867,cotton
0.676923077,0.469690907,0.172798414,24.29144926,81.02453404,7.810865753,90.41694635,cotton
0.635802469,0.504233749,0.135017099,24.29470232,84.61527627,6.527541661,81.05902285,cotton
